datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,detail_eng,detail
2012/2/19 15:00,1,0,0,2,12.3,14.395,49,12.998,85,168,253,F2,58
2012/2/19 16:00,1,0,0,2,13.12,15.15,45,19.0012,62,150,212,F2,58
2012/2/19 17:00,1,0,0,2,12.3,14.395,49,16.9979,22,135,157,F2,58
2012/2/19 18:00,1,0,0,2,12.3,13.635,49,22.0028,23,144,167,E2,57
2012/2/19 19:00,1,0,0,2,12.3,14.395,52,16.9979,18,101,119,G2,59
2012/2/19 20:00,1,0,0,2,12.3,14.395,52,19.0012,22,81,103,G2,59
2012/2/19 21:00,1,0,0,3,10.66,12.88,65,11.0014,3,33,36,G2,59
2012/2/19 22:00,1,0,0,3,9.84,12.88,75,6.0032,8,47,55,H2,60
2012/2/19 23:00,1,0,0,2,9.02,11.365,93,11.0014,5,30,35,H2,60
2012/3/1 00:00,1,0,1,2,17.22,21.21,94,0,1,10,11,A1,27
2012/3/1 01:00,1,0,1,3,18.86,22.725,94,7.0015,0,12,12,B1,28
2012/3/1 02:00,1,0,1,2,18.86,22.725,94,19.0012,0,6,6,B1,28
2012/3/1 03:00,1,0,1,1,18.86,22.725,94,15.0013,0,3,3,B1,28
2012/3/1 04:00,1,0,1,1,19.68,23.485,88,12.998,0,5,5,B1,28
2012/3/1 05:00,1,0,1,1,19.68,23.485,88,11.0014,0,18,18,B1,28
2012/3/1 06:00,1,0,1,2,17.22,21.21,94,0,2,107,109,C1,29
2012/3/1 07:00,1,0,1,2,18.04,21.97,94,8.9981,8,296,304,D1,30
2012/3/1 08:00,1,0,1,1,17.22,21.21,94,8.9981,15,579,594,E1,31
2012/3/1 09:00,1,0,1,1,18.86,22.725,77,16.9979,5,281,286,D1,30
2012/3/1 10:00,1,0,1,1,21.32,25,55,11.0014,11,122,133,F1,32
2012/3/1 11:00,1,0,1,1,22.96,26.515,43,12.998,19,149,168,F1,32
2012/3/1 12:00,1,0,1,1,22.96,26.515,37,15.0013,16,204,220,G1,33
2012/3/1 13:00,1,0,1,1,23.78,27.275,32,16.9979,24,187,211,G1,33
2012/3/1 14:00,1,0,1,1,23.78,27.275,35,15.0013,37,174,211,G1,33
2012/3/1 15:00,1,0,1,1,24.6,31.06,31,16.9979,31,192,223,G1,33
2012/3/1 16:00,1,0,1,1,23.78,27.275,32,19.9995,38,323,361,G1,33
2012/3/1 17:00,1,0,1,1,22.96,26.515,35,19.9995,49,551,600,H1,34
2012/3/1 18:00,1,0,1,1,22.14,25.76,34,23.9994,27,498,525,H1,34
2012/3/1 19:00,1,0,1,1,19.68,23.485,41,22.0028,11,317,328,H1,34
2012/3/1 20:00,1,0,1,1,18.04,21.97,44,27.9993,12,242,254,I1,35
2012/3/1 21:00,1,0,1,1,17.22,21.21,47,31.0009,7,190,197,I1,35
2012/3/1 22:00,1,0,1,1,15.58,19.695,50,16.9979,3,123,126,I1,35
2012/3/1 23:00,1,0,1,1,14.76,17.425,50,15.0013,9,76,85,J1,36
2012/3/2 00:00,1,0,1,1,13.94,16.665,53,11.0014,1,45,46,J1,36
2012/3/2 01:00,1,0,1,1,13.94,15.91,49,15.0013,2,18,20,K1,37
2012/3/2 02:00,1,0,1,1,13.94,15.91,53,19.0012,2,4,6,K1,37
2012/3/2 03:00,1,0,1,1,13.12,15.91,57,12.998,0,3,3,K1,37
2012/3/2 04:00,1,0,1,1,13.12,17.425,61,0,0,2,2,K1,37
2012/3/2 05:00,1,0,1,1,12.3,16.665,70,0,0,24,24,K1,37
2012/3/2 06:00,1,0,1,1,12.3,16.665,70,0,4,88,92,L1,38
2012/3/2 07:00,1,0,1,1,12.3,16.665,70,0,4,258,262,M1,39
2012/3/2 08:00,1,0,1,1,11.48,15.15,75,6.0032,16,533,549,N1,40
2012/3/2 09:00,1,0,1,1,12.3,16.665,81,0,15,299,314,M1,39
2012/3/2 10:00,1,0,1,1,14.76,17.425,50,11.0014,14,118,132,O1,41
2012/3/2 11:00,1,0,1,1,15.58,19.695,46,12.998,40,154,194,O1,41
2012/3/2 12:00,1,0,1,1,16.4,20.455,43,11.0014,40,194,234,P1,42
2012/3/2 13:00,1,0,1,1,17.22,21.21,44,15.0013,31,191,222,P1,42
2012/3/2 14:00,1,0,1,2,18.04,21.97,44,19.0012,29,176,205,P1,42
2012/3/2 15:00,1,0,1,2,17.22,21.21,50,19.9995,5,73,78,P1,42
2012/3/2 16:00,1,0,1,3,16.4,20.455,58,19.9995,1,49,50,P1,42
2012/3/2 17:00,1,0,1,3,14.76,17.425,81,15.0013,5,123,128,Q1,43
2012/3/2 18:00,1,0,1,3,14.76,17.425,87,12.998,6,154,160,Q1,43
2012/3/2 19:00,1,0,1,3,14.76,17.425,87,12.998,12,162,174,Q1,43
2012/3/2 20:00,1,0,1,2,14.76,17.425,87,12.998,7,93,100,R1,44
2012/3/2 21:00,1,0,1,3,14.76,18.18,87,6.0032,2,99,101,R1,44
2012/3/2 22:00,1,0,1,2,14.76,18.94,87,0,6,69,75,S1,45
2012/3/2 23:00,1,0,1,2,14.76,18.94,87,0,4,19,23,S1,45
2012/3/3 00:00,1,0,0,3,14.76,18.18,93,6.0032,1,21,22,T1,46
2012/3/3 01:00,1,0,0,3,14.76,18.94,93,0,0,44,44,T1,46
2012/3/3 02:00,1,0,0,3,14.76,18.18,93,6.0032,4,34,38,T1,46
2012/3/3 03:00,1,0,0,2,14.76,17.425,93,11.0014,1,20,21,U1,47
2012/3/3 04:00,1,0,0,2,14.76,17.425,93,12.998,0,2,2,U1,47
2012/3/3 05:00,1,0,0,2,14.76,18.18,93,6.0032,1,1,2,U1,47
2012/3/3 06:00,1,0,0,2,14.76,18.18,93,6.0032,1,6,7,U1,47
2012/3/3 07:00,1,0,0,2,14.76,17.425,93,8.9981,2,14,16,V1,48
2012/3/3 08:00,1,0,0,3,14.76,18.94,93,0,2,46,48,W1,49
2012/3/3 09:00,1,0,0,3,15.58,19.695,87,6.0032,7,87,94,X1,50
2012/3/3 10:00,1,0,0,2,16.4,20.455,87,0,31,137,168,X1,50
2012/3/3 11:00,1,0,0,2,16.4,20.455,87,6.0032,33,181,214,X1,50
2012/3/3 12:00,1,0,0,2,17.22,21.21,67,16.9979,47,252,299,Y1,51
2012/3/3 13:00,1,0,0,1,18.04,21.97,51,19.0012,87,252,339,Y1,51
2012/3/3 14:00,1,0,0,2,18.86,22.725,44,23.9994,151,279,430,Y1,51
2012/3/3 15:00,1,0,0,1,19.68,23.485,29,19.9995,145,254,399,Y1,51
2012/3/3 16:00,1,0,0,1,20.5,24.24,27,19.9995,167,300,467,Y1,51
2012/3/3 17:00,1,0,0,1,20.5,24.24,23,22.0028,106,279,385,Y1,51
2012/3/3 18:00,1,0,0,1,20.5,24.24,25,16.9979,53,250,303,Z1,52
2012/3/3 19:00,1,0,0,1,18.86,22.725,33,11.0014,34,191,225,Z1,52
2012/3/3 20:00,1,0,0,1,18.04,21.97,30,8.9981,28,121,149,Z1,52
2012/3/3 21:00,1,0,0,1,18.86,22.725,19,22.0028,24,130,154,Z1,52
2012/3/3 22:00,1,0,0,1,18.04,21.97,21,8.9981,19,115,134,Z1,52
2012/3/3 23:00,1,0,0,1,17.22,21.21,24,0,12,94,106,Z1,52
2012/3/4 00:00,1,0,0,2,16.4,20.455,30,23.9994,5,67,72,Z1,52
2012/3/4 01:00,1,0,0,2,15.58,19.695,34,12.998,16,60,76,A2,53
2012/3/4 02:00,1,0,0,2,14.76,17.425,40,11.0014,14,66,80,A2,53
2012/3/4 03:00,1,0,0,2,14.76,17.425,43,8.9981,5,21,26,B2,54
2012/3/4 04:00,1,0,0,2,13.94,16.665,46,12.998,3,11,14,B2,54
2012/3/4 05:00,1,0,0,2,13.94,15.91,46,15.0013,0,5,5,B2,54
2012/3/4 06:00,1,0,0,2,12.3,13.635,52,19.9995,0,5,5,B2,54
2012/3/4 07:00,1,0,0,2,12.3,13.635,52,19.9995,2,21,23,C2,55
2012/3/4 08:00,1,0,0,1,12.3,13.635,52,22.0028,12,54,66,C2,55
2012/3/4 09:00,1,0,0,1,12.3,13.635,49,30.0026,14,104,118,D2,56
2012/3/4 10:00,1,0,0,1,12.3,13.635,49,22.0028,31,161,192,E2,57
2012/3/4 11:00,1,0,0,1,13.12,14.395,45,26.0027,64,192,256,F2,58
2012/3/4 12:00,1,0,0,1,13.94,15.15,42,23.9994,71,256,327,F2,58
2012/3/4 13:00,1,0,0,1,14.76,16.665,37,23.9994,108,256,364,F2,58
2012/3/4 14:00,1,0,0,1,14.76,16.665,34,23.9994,106,226,332,F2,58
2012/3/4 15:00,1,0,0,1,14.76,15.91,32,35.0008,82,252,334,F2,58
2012/3/4 16:00,1,0,0,1,14.76,15.91,29,32.9975,68,231,299,F2,58
2012/3/4 17:00,1,0,0,1,13.94,14.395,31,36.9974,49,214,263,F2,58
2012/3/4 18:00,1,0,0,1,13.12,13.635,33,40.9973,20,164,184,E2,57
2012/3/4 19:00,1,0,0,1,12.3,12.88,36,32.9975,12,120,132,G2,59
2012/3/4 20:00,1,0,0,1,11.48,13.635,38,16.9979,8,80,88,G2,59
2012/3/4 21:00,1,0,0,1,11.48,13.635,36,15.0013,9,70,79,G2,59
2012/3/4 22:00,1,0,0,1,10.66,12.12,41,16.9979,9,53,62,H2,60
2012/3/4 23:00,1,0,0,1,10.66,12.88,41,12.998,2,24,26,H2,60
2012/3/5 00:00,1,0,1,1,9.84,11.365,44,12.998,2,15,17,H2,60
2012/3/5 01:00,1,0,1,1,9.84,12.12,48,8.9981,3,3,6,A,1
2012/3/5 02:00,1,0,1,1,9.84,12.12,48,8.9981,1,3,4,A,1
2012/3/5 03:00,1,0,1,1,9.02,11.365,51,11.0014,0,1,1,A,1
2012/3/5 04:00,1,0,1,1,8.2,11.365,55,6.0032,0,1,1,A,1
2012/3/5 05:00,1,0,1,1,8.2,11.365,55,6.0032,1,17,18,A,1
2012/3/5 06:00,1,0,1,1,7.38,9.85,59,8.9981,2,89,91,B,2
2012/3/5 07:00,1,0,1,1,7.38,9.85,59,8.9981,7,253,260,C,3
2012/3/5 08:00,1,0,1,1,8.2,11.365,59,7.0015,13,415,428,D,4
2012/3/5 09:00,1,0,1,2,9.02,12.88,60,6.0032,11,186,197,C,3
2012/3/5 10:00,1,0,1,2,9.84,12.88,60,0,12,74,86,E,5
2012/3/5 11:00,1,0,1,2,10.66,13.635,56,8.9981,17,86,103,E,5
2012/3/5 12:00,1,0,1,2,10.66,15.15,52,0,15,122,137,F,6
2012/3/5 13:00,1,0,1,2,10.66,12.88,55,19.9995,11,109,120,F,6
2012/3/5 14:00,1,0,1,2,11.48,12.88,57,23.9994,13,115,128,F,6
2012/3/5 15:00,1,0,1,2,12.3,14.395,53,12.998,20,110,130,F,6
2012/3/5 16:00,1,0,1,1,12.3,13.635,45,19.9995,30,180,210,F,6
2012/3/5 17:00,1,0,1,3,12.3,13.635,45,19.9995,11,376,387,G,7
2012/3/5 18:00,1,0,1,3,11.48,11.365,55,43.9989,12,363,375,G,7
2012/3/5 19:00,1,0,1,1,10.66,12.88,53,15.0013,6,220,226,G,7
2012/3/5 20:00,1,0,1,1,10.66,11.365,37,31.0009,8,171,179,H,8
2012/3/5 21:00,1,0,1,1,10.66,11.365,37,26.0027,4,116,120,H,8
2012/3/5 22:00,1,0,1,1,9.84,10.605,35,22.0028,2,76,78,H,8
2012/3/5 23:00,1,0,1,1,9.02,9.09,37,39.0007,2,29,31,I,9
2012/3/6 00:00,1,0,1,1,9.02,10.605,37,19.9995,0,8,8,I,9
2012/3/6 01:00,1,0,1,1,8.2,9.85,44,16.9979,0,6,6,J,10
2012/3/6 02:00,1,0,1,1,8.2,9.85,44,15.0013,0,4,4,J,10
2012/3/6 03:00,1,0,1,1,7.38,8.335,51,19.0012,0,1,1,J,10
2012/3/6 04:00,1,0,1,1,7.38,8.335,51,19.9995,0,3,3,J,10
2012/3/6 05:00,1,0,1,1,7.38,9.09,51,15.0013,0,25,25,J,10
2012/3/6 06:00,1,0,1,1,7.38,10.605,51,7.0015,3,99,102,K,11
2012/3/6 07:00,1,0,1,1,6.56,9.09,55,8.9981,5,270,275,L,12
2012/3/6 08:00,1,0,1,1,6.56,9.09,59,7.0015,14,487,501,M,13
2012/3/6 09:00,1,0,1,1,9.02,13.635,47,0,11,222,233,L,12
2012/3/6 10:00,1,0,1,1,9.84,12.88,44,0,16,113,129,N,14
2012/3/6 11:00,1,0,1,1,10.66,12.88,41,11.0014,20,110,130,N,14
2012/3/6 12:00,1,0,1,1,10.66,13.635,41,7.0015,9,129,138,O,15
2012/3/6 13:00,1,0,1,1,12.3,15.15,39,8.9981,16,148,164,O,15
2012/3/6 14:00,1,0,1,1,13.12,15.15,36,15.0013,20,116,136,O,15
2012/3/6 15:00,1,0,1,1,13.94,15.15,36,19.9995,24,142,166,O,15
2012/3/6 16:00,1,0,1,1,14.76,16.665,32,19.0012,22,228,250,O,15
2012/3/6 17:00,1,0,1,1,14.76,16.665,34,19.0012,21,425,446,P,16
2012/3/6 18:00,1,0,1,1,13.94,15.15,42,22.0028,15,442,457,P,16
2012/3/6 19:00,1,0,1,1,13.94,15.15,46,19.9995,9,278,287,P,16
2012/3/6 20:00,1,0,1,1,13.12,15.91,49,12.998,3,184,187,Q,17
2012/3/6 21:00,1,0,1,1,13.12,15.91,49,12.998,5,143,148,Q,17
2012/3/6 22:00,1,0,1,1,11.48,13.635,56,11.0014,5,101,106,Q,17
2012/3/6 23:00,1,0,1,1,11.48,13.635,61,15.0013,3,51,54,R,18
2012/3/7 00:00,1,0,1,1,11.48,12.88,65,19.0012,3,12,15,R,18
2012/3/7 01:00,1,0,1,1,12.3,13.635,61,19.9995,1,4,5,S,19
2012/3/7 02:00,1,0,1,1,12.3,14.395,56,19.0012,0,4,4,S,19
2012/3/7 03:00,1,0,1,1,12.3,13.635,56,23.9994,1,2,3,S,19
2012/3/7 04:00,1,0,1,1,11.48,12.88,61,22.0028,0,3,3,S,19
2012/3/7 05:00,1,0,1,1,11.48,12.88,56,19.9995,0,18,18,S,19
2012/3/7 06:00,1,0,1,1,11.48,12.88,61,26.0027,4,104,108,T,20
2012/3/7 07:00,1,0,1,1,10.66,11.365,65,26.0027,12,332,344,U,21
2012/3/7 08:00,1,0,1,1,11.48,12.88,61,19.9995,12,554,566,V,22
2012/3/7 09:00,1,0,1,1,12.3,13.635,61,22.0028,12,252,264,U,21
2012/3/7 10:00,1,0,1,1,14.76,16.665,50,19.9995,20,127,147,W,23
2012/3/7 11:00,1,0,1,1,17.22,21.21,38,19.9995,33,128,161,W,23
2012/3/7 12:00,1,0,1,1,18.04,21.97,38,26.0027,40,175,215,X,24
2012/3/7 13:00,1,0,1,1,20.5,24.24,34,27.9993,26,179,205,X,24
2012/3/7 14:00,1,0,1,1,21.32,25,36,22.0028,38,137,175,X,24
2012/3/7 15:00,1,0,1,1,22.14,25.76,37,30.0026,44,165,209,X,24
2012/3/7 16:00,1,0,1,1,22.96,26.515,37,27.9993,34,254,288,X,24
2012/3/7 17:00,1,0,1,1,22.96,26.515,43,32.9975,58,554,612,Y,25
2012/3/7 18:00,1,0,1,1,22.96,26.515,40,31.0009,35,509,544,Y,25
2012/3/7 19:00,1,0,1,1,22.14,25.76,42,23.9994,16,345,361,Y,25
2012/3/7 20:00,1,0,1,1,20.5,24.24,51,16.9979,18,242,260,Z,26
2012/3/7 21:00,1,0,1,1,18.04,21.97,62,16.9979,11,177,188,Z,26
2012/3/7 22:00,1,0,1,1,18.86,22.725,59,19.9995,10,149,159,Z,26
2012/3/7 23:00,1,0,1,1,18.04,21.97,62,22.0028,4,58,62,A1,27
2012/3/8 00:00,1,0,1,1,18.04,21.97,62,22.0028,11,35,46,A1,27
2012/3/8 01:00,1,0,1,1,18.86,22.725,63,22.0028,4,17,21,B1,28
2012/3/8 02:00,1,0,1,1,18.86,22.725,63,26.0027,6,5,11,B1,28
2012/3/8 03:00,1,0,1,1,18.86,22.725,63,26.0027,0,3,3,B1,28
2012/3/8 04:00,1,0,1,1,18.04,21.97,72,19.0012,0,2,2,B1,28
2012/3/8 05:00,1,0,1,1,17.22,21.21,77,15.0013,1,28,29,B1,28
2012/3/8 06:00,1,0,1,1,17.22,21.21,77,16.9979,4,105,109,C1,29
2012/3/8 07:00,1,0,1,1,17.22,21.21,77,23.9994,8,326,334,D1,30
2012/3/8 08:00,1,0,1,1,18.04,21.97,77,26.0027,12,573,585,E1,31
2012/3/8 09:00,1,0,1,1,18.86,22.725,72,31.0009,19,282,301,D1,30
2012/3/8 10:00,1,0,1,1,20.5,24.24,68,31.0009,19,119,138,F1,32
2012/3/8 11:00,1,0,1,2,22.14,25.76,60,31.0009,48,156,204,F1,32
2012/3/8 12:00,1,0,1,2,22.96,26.515,60,30.0026,27,224,251,G1,33
2012/3/8 13:00,1,0,1,2,24.6,31.06,49,43.0006,35,198,233,G1,33
2012/3/8 14:00,1,0,1,2,25.42,31.06,43,43.0006,48,155,203,G1,33
2012/3/8 15:00,1,0,1,1,26.24,31.06,38,46.0022,24,161,185,G1,33
2012/3/8 16:00,1,0,1,2,25.42,31.06,41,43.0006,37,305,342,G1,33
2012/3/8 17:00,1,0,1,1,25.42,31.06,38,43.9989,52,545,597,H1,34
2012/3/8 18:00,1,0,1,2,25.42,31.06,38,36.9974,45,545,590,H1,34
2012/3/8 19:00,1,0,1,2,24.6,31.06,40,30.0026,21,395,416,H1,34
2012/3/8 20:00,1,0,1,2,24.6,31.06,43,26.0027,20,282,302,I1,35
2012/3/8 21:00,1,0,1,1,24.6,31.06,43,26.0027,27,206,233,I1,35
2012/3/8 22:00,1,0,1,1,22.96,26.515,49,22.0028,12,141,153,I1,35
2012/3/8 23:00,1,0,1,2,22.96,26.515,49,30.0026,6,88,94,J1,36
2012/3/9 00:00,1,0,1,2,23.78,27.275,49,31.0009,3,51,54,J1,36
2012/3/9 01:00,1,0,1,3,22.96,26.515,52,32.9975,4,22,26,K1,37
2012/3/9 02:00,1,0,1,3,19.68,23.485,77,27.9993,2,9,11,K1,37
2012/3/9 03:00,1,0,1,1,18.86,22.725,77,35.0008,0,7,7,K1,37
2012/3/9 04:00,1,0,1,3,16.4,20.455,66,19.0012,0,1,1,K1,37
2012/3/9 05:00,1,0,1,3,16.4,20.455,66,19.0012,2,27,29,K1,37
2012/3/9 06:00,1,0,1,2,16.4,20.455,50,23.9994,2,83,85,L1,38
2012/3/9 07:00,1,0,1,2,15.58,19.695,40,19.9995,6,262,268,M1,39
2012/3/9 08:00,1,0,1,2,13.94,14.395,42,35.0008,17,484,501,N1,40
2012/3/9 09:00,1,0,1,2,13.94,14.395,42,35.0008,17,267,284,M1,39
2012/3/9 10:00,1,0,1,2,13.94,14.395,36,32.9975,14,145,159,O1,41
2012/3/9 11:00,1,0,1,2,14.76,16.665,34,23.9994,17,170,187,O1,41
2012/3/9 12:00,1,0,1,1,14.76,16.665,34,27.9993,27,174,201,P1,42
2012/3/9 13:00,1,0,1,2,15.58,19.695,29,26.0027,49,175,224,P1,42
2012/3/9 14:00,1,0,1,1,17.22,21.21,28,31.0009,49,129,178,P1,42
2012/3/9 15:00,1,0,1,1,18.86,22.725,24,16.9979,50,188,238,P1,42
2012/3/9 16:00,1,0,1,1,19.68,23.485,23,27.9993,51,292,343,P1,42
2012/3/9 17:00,1,0,1,1,18.86,22.725,24,26.0027,68,498,566,Q1,43
2012/3/9 18:00,1,0,1,1,18.04,21.97,26,35.0008,30,440,470,Q1,43
2012/3/9 19:00,1,0,1,1,17.22,21.21,28,40.9973,12,232,244,Q1,43
2012/3/9 20:00,1,0,1,1,15.58,19.695,32,23.9994,3,156,159,R1,44
2012/3/9 21:00,1,0,1,1,14.76,16.665,34,22.0028,8,133,141,R1,44
2012/3/9 22:00,1,0,1,1,13.94,14.395,31,32.9975,7,100,107,S1,45
2012/3/9 23:00,1,0,1,1,13.12,15.15,33,19.9995,9,77,86,S1,45
2012/3/10 00:00,1,0,0,1,12.3,13.635,36,23.9994,9,68,77,T1,46
2012/3/10 01:00,1,0,0,1,12.3,14.395,36,16.9979,1,50,51,T1,46
2012/3/10 02:00,1,0,0,1,10.66,12.12,41,16.9979,12,30,42,T1,46
2012/3/10 03:00,1,0,0,1,10.66,11.365,41,19.9995,0,16,16,U1,47
2012/3/10 04:00,1,0,0,1,9.84,10.605,41,23.9994,1,3,4,U1,47
2012/3/10 05:00,1,0,0,1,9.02,10.605,42,19.0012,3,7,10,U1,47
2012/3/10 06:00,1,0,0,1,9.02,10.605,44,19.0012,1,11,12,U1,47
2012/3/10 07:00,1,0,0,1,9.02,10.605,44,16.9979,4,36,40,V1,48
2012/3/10 08:00,1,0,0,1,9.02,10.605,44,19.9995,15,96,111,W1,49
2012/3/10 09:00,1,0,0,1,9.84,10.605,41,22.0028,21,127,148,X1,50
2012/3/10 10:00,1,0,0,1,10.66,11.365,35,27.9993,47,176,223,X1,50
2012/3/10 11:00,1,0,0,1,12.3,13.635,33,22.0028,56,218,274,X1,50
2012/3/10 12:00,1,0,0,1,12.3,13.635,33,22.0028,88,241,329,Y1,51
2012/3/10 13:00,1,0,0,1,13.12,15.15,29,19.0012,89,268,357,Y1,51
2012/3/10 14:00,1,0,0,1,13.94,15.91,27,19.0012,117,262,379,Y1,51
2012/3/10 15:00,1,0,0,1,13.94,18.18,25,0,132,274,406,Y1,51
2012/3/10 16:00,1,0,0,1,14.76,18.18,23,0,115,275,390,Y1,51
2012/3/10 17:00,1,0,0,1,14.76,18.94,23,0,104,250,354,Y1,51
2012/3/10 18:00,1,0,0,1,14.76,18.18,21,6.0032,67,230,297,Z1,52
2012/3/10 19:00,1,0,0,1,13.94,18.18,25,0,25,159,184,Z1,52
2012/3/10 20:00,1,0,0,1,13.12,16.665,33,8.9981,20,101,121,Z1,52
2012/3/10 21:00,1,0,0,1,12.3,14.395,39,15.0013,16,94,110,Z1,52
2012/3/10 22:00,1,0,0,1,10.66,12.88,44,11.0014,19,81,100,Z1,52
2012/3/10 23:00,1,0,0,1,10.66,12.88,41,12.998,6,77,83,Z1,52
2012/3/11 00:00,1,0,0,1,10.66,14.395,44,6.0032,7,62,69,Z1,52
2012/3/11 01:00,1,0,0,1,9.84,12.12,52,11.0014,4,57,61,A2,53
2012/3/11 03:00,1,0,0,1,9.84,12.12,60,8.9981,15,51,66,B2,54
2012/3/11 04:00,1,0,0,1,9.84,12.12,60,8.9981,7,15,22,B2,54
2012/3/11 05:00,1,0,0,1,9.84,12.12,60,11.0014,2,5,7,B2,54
2012/3/11 06:00,1,0,0,1,9.84,12.12,70,11.0014,2,8,10,B2,54
2012/3/11 07:00,1,0,0,1,9.02,11.365,69,8.9981,2,15,17,C2,55
2012/3/11 08:00,1,0,0,1,9.02,11.365,69,8.9981,4,68,72,C2,55
2012/3/11 09:00,1,0,0,1,10.66,12.88,60,15.0013,20,70,90,D2,56
2012/3/11 10:00,1,0,0,1,13.12,15.15,49,19.0012,71,147,218,E2,57
2012/3/11 11:00,1,0,0,1,14.76,16.665,43,19.0012,90,209,299,F2,58
2012/3/11 12:00,1,0,0,1,16.4,20.455,37,19.9995,146,264,410,F2,58
2012/3/11 13:00,1,0,0,1,17.22,21.21,41,19.9995,176,288,464,F2,58
2012/3/11 14:00,1,0,0,1,18.86,22.725,31,19.0012,212,289,501,F2,58
2012/3/11 15:00,1,0,0,1,20.5,24.24,29,19.9995,201,286,487,F2,58
2012/3/11 16:00,1,0,0,1,20.5,24.24,31,23.9994,208,301,509,F2,58
2012/3/11 17:00,1,0,0,1,21.32,25,27,19.9995,199,299,498,F2,58
2012/3/11 18:00,1,0,0,1,21.32,25,29,19.0012,133,256,389,E2,57
2012/3/11 19:00,1,0,0,1,20.5,24.24,31,19.0012,55,203,258,G2,59
2012/3/11 20:00,1,0,0,1,18.04,21.97,47,15.0013,42,129,171,G2,59
2012/3/11 21:00,1,0,0,1,17.22,21.21,54,15.0013,37,110,147,G2,59
2012/3/11 22:00,1,0,0,1,16.4,20.455,54,12.998,13,81,94,H2,60
2012/3/11 23:00,1,0,0,1,16.4,20.455,50,11.0014,12,40,52,H2,60
2012/3/12 00:00,1,0,1,1,15.58,19.695,54,12.998,4,20,24,H2,60
2012/3/12 01:00,1,0,1,1,15.58,19.695,50,8.9981,1,9,10,A,1
2012/3/12 02:00,1,0,1,1,15.58,19.695,54,7.0015,4,5,9,A,1
2012/3/12 03:00,1,0,1,1,14.76,17.425,50,8.9981,0,2,2,A,1
2012/3/12 04:00,1,0,1,1,13.94,16.665,61,12.998,0,3,3,A,1
2012/3/12 05:00,1,0,1,1,13.94,16.665,61,12.998,1,15,16,A,1
2012/3/12 06:00,1,0,1,1,13.94,17.425,57,7.0015,2,86,88,B,2
2012/3/12 07:00,1,0,1,1,13.94,17.425,53,7.0015,9,259,268,C,3
2012/3/12 08:00,1,0,1,1,13.94,16.665,61,8.9981,17,547,564,D,4
2012/3/12 09:00,1,0,1,1,15.58,19.695,54,11.0014,21,260,281,C,3
2012/3/12 10:00,1,0,1,1,16.4,20.455,50,15.0013,39,98,137,E,5
2012/3/12 11:00,1,0,1,1,18.04,21.97,44,15.0013,39,111,150,E,5
2012/3/12 12:00,1,0,1,1,19.68,23.485,39,15.0013,59,162,221,F,6
2012/3/12 13:00,1,0,1,2,22.14,25.76,32,16.9979,74,176,250,F,6
2012/3/12 14:00,1,0,1,2,23.78,27.275,32,19.0012,76,145,221,F,6
2012/3/12 15:00,1,0,1,1,22.96,26.515,40,8.9981,74,159,233,F,6
2012/3/12 16:00,1,0,1,1,25.42,31.06,35,30.0026,77,255,332,F,6
2012/3/12 17:00,1,0,1,2,25.42,31.06,38,27.9993,87,557,644,G,7
2012/3/12 18:00,1,0,1,2,24.6,31.06,43,12.998,89,623,712,G,7
2012/3/12 19:00,1,0,1,2,22.96,26.515,49,15.0013,67,379,446,G,7
2012/3/12 20:00,1,0,1,2,22.96,26.515,49,15.0013,49,237,286,H,8
2012/3/12 21:00,1,0,1,2,22.14,25.76,56,15.0013,22,183,205,H,8
2012/3/12 22:00,1,0,1,2,22.96,26.515,56,15.0013,17,116,133,H,8
2012/3/12 23:00,1,0,1,1,22.96,26.515,56,15.0013,10,53,63,I,9
2012/3/13 00:00,1,0,1,2,22.96,26.515,52,12.998,5,21,26,I,9
2012/3/13 01:00,1,0,1,2,21.32,25,59,15.0013,2,14,16,J,10
2012/3/13 02:00,1,0,1,3,21.32,25,72,19.9995,0,1,1,J,10
2012/3/13 03:00,1,0,1,3,21.32,25,72,19.9995,0,2,2,J,10
2012/3/13 04:00,1,0,1,2,18.86,22.725,82,12.998,0,1,1,J,10
2012/3/13 05:00,1,0,1,2,18.86,22.725,82,12.998,0,24,24,J,10
2012/3/13 06:00,1,0,1,3,18.86,22.725,82,12.998,5,108,113,K,11
2012/3/13 07:00,1,0,1,2,18.86,22.725,82,19.0012,16,292,308,L,12
2012/3/13 08:00,1,0,1,1,18.86,22.725,82,19.0012,22,571,593,M,13
2012/3/13 09:00,1,0,1,1,19.68,23.485,82,19.0012,18,324,342,L,12
2012/3/13 10:00,1,0,1,1,21.32,25,77,15.0013,28,115,143,N,14
2012/3/13 11:00,1,0,1,1,22.14,25.76,73,19.0012,64,155,219,N,14
2012/3/13 12:00,1,0,1,1,24.6,30.305,60,19.0012,47,197,244,O,15
2012/3/13 13:00,1,0,1,1,24.6,30.305,60,26.0027,53,180,233,O,15
2012/3/13 14:00,1,0,1,1,26.24,31.06,53,22.0028,52,160,212,O,15
2012/3/13 15:00,1,0,1,1,28.7,31.82,39,15.0013,68,196,264,O,15
2012/3/13 16:00,1,0,1,1,29.52,32.575,34,26.0027,53,312,365,O,15
